frame,view,track_id,x,y,w,h
369,View_005,66,138.5,162.4,53.5,187.1
370,View_005,53,658.2,157.5,55.8,150.9
370,View_005,62,336.9,165.2,45.5,130.4
370,View_005,66,131.2,164.4,53.7,184.7
371,View_005,53,666.3,156.5,53.7,150.2
371,View_005,62,334.3,166.3,44.3,127.1
371,View_005,66,125.0,165.6,55.3,187.3
372,View_005,53,673.1,156.1,46.9,150.4
372,View_005,62,331.3,165.5,44.4,126.9
372,View_005,66,120.9,166.4,58.7,191.9
373,View_005,53,677.7,161.8,42.3,144.9
373,View_005,62,329.3,164.3,44.9,126.6
373,View_005,66,116.8,167.4,62.7,192.6
374,View_005,53,683.9,173.8,36.1,133.3
374,View_005,62,326.0,163.3,45.1,124.9
374,View_005,66,104.3,161.4,69.8,202.3
375,View_005,62,323.2,163.3,45.1,123.5
375,View_005,66,92.3,165.5,73.7,203.8
376,View_005,62,320.3,163.8,44.8,122.4
376,View_005,66,79.7,162.6,77.0,208.8
377,View_005,62,318.0,162.6,44.2,121.1
377,View_005,66,70.0,161.4,78.8,210.6
378,View_005,62,316.0,162.0,43.6,119.3
378,View_005,66,60.3,163.5,81.3,214.8
379,View_005,62,314.0,162.0,42.7,117.3
379,View_005,66,55.0,167.5,83.6,217.2
380,View_005,62,310.9,162.1,42.1,116.1
380,View_005,66,52.6,167.3,86.9,222.3
381,View_005,62,307.7,161.5,41.1,113.6
381,View_005,66,52.7,167.5,88.7,223.5
382,View_005,62,303.6,160.6,40.8,111.8
382,View_005,66,51.2,167.6,91.4,228.3
383,View_005,62,301.0,161.0,40.5,110.2
383,View_005,66,49.7,168.1,94.9,235.4
384,View_005,62,298.2,160.8,40.2,110.0
384,View_005,66,51.1,169.1,96.8,239.7
385,View_005,62,295.9,160.0,39.3,107.9
385,View_005,66,54.4,170.2,96.8,241.0
386,View_005,62,293.0,160.0,38.4,105.5
386,View_005,66,61.1,171.6,95.3,240.9
387,View_005,62,289.6,160.4,38.0,104.2
387,View_005,66,78.1,172.9,95.9,241.9
388,View_005,62,285.9,160.3,37.7,103.5
388,View_005,66,88.0,174.6,95.9,242.0
389,View_005,62,281.7,159.9,37.2,102.0
389,View_005,66,101.8,175.7,95.1,241.5
390,View_005,62,277.1,160.4,36.6,99.7
390,View_005,66,125.3,176.0,97.0,247.5
391,View_005,62,273.3,161.1,36.2,98.3
391,View_005,66,143.0,177.4,97.7,248.9
392,View_005,62,268.4,159.0,36.2,98.7
392,View_005,66,155.4,178.9,99.5,250.3
393,View_005,62,264.8,157.2,35.6,98.0
393,View_005,66,167.8,176.9,99.5,253.5
394,View_005,62,262.2,155.4,35.6,99.3
394,View_005,66,188.3,176.6,96.2,254.3
395,View_005,66,209.8,177.2,94.0,253.3
396,View_005,66,226.7,179.2,94.3,251.1
396,View_005,62,257.5,155.5,26.8,71.3
397,View_005,66,236.0,181.0,95.1,249.2
397,View_005,62,251.1,154.0,33.1,88.9
398,View_005,66,246.6,180.1,94.5,249.0
398,View_005,62,246.1,153.0,34.8,93.6
399,View_005,66,265.9,180.8,91.2,248.1
399,View_005,62,241.5,153.0,35.7,95.8
400,View_005,66,286.6,181.3,90.4,249.8
400,View_005,62,237.9,153.2,35.6,96.2
401,View_005,66,302.4,183.1,90.9,247.6
401,View_005,62,236.0,153.6,35.0,95.5
402,View_005,66,312.1,188.7,90.2,242.3
402,View_005,62,233.2,152.6,34.3,95.8
403,View_005,66,324.2,195.6,87.4,235.7
403,View_005,62,230.1,152.0,33.3,95.1
404,View_005,66,367.5,191.1,87.5,238.1
404,View_005,62,217.2,152.6,35.0,96.2
405,View_005,66,384.9,189.1,88.0,239.4
405,View_005,62,212.3,152.3,36.4,96.8
406,View_005,66,389.2,187.1,89.8,241.0
406,View_005,62,210.4,151.9,37.7,97.4
407,View_005,66,390.9,184.9,91.6,243.1
407,View_005,62,209.4,151.8,38.7,97.5
408,View_005,66,392.5,183.1,92.7,244.5
408,View_005,62,209.1,151.8,39.5,97.6
409,View_005,66,392.1,182.5,93.0,245.1
409,View_005,62,208.6,151.7,40.0,97.7
410,View_005,66,390.3,182.5,92.7,245.3
410,View_005,62,209.8,152.2,39.9,97.4
411,View_005,66,387.1,182.1,92.1,245.4
411,View_005,62,209.5,153.3,40.2,98.3
412,View_005,66,383.5,182.4,91.6,244.9
412,View_005,62,209.3,153.9,40.6,98.1
413,View_005,66,380.6,182.9,91.6,244.4
413,View_005,62,209.8,154.2,41.6,99.6
414,View_005,66,378.1,182.7,91.7,244.5
414,View_005,62,213.5,155.0,41.1,99.0
415,View_005,66,376.8,183.4,91.6,243.9
415,View_005,62,216.2,154.7,40.7,99.5
416,View_005,66,376.1,183.6,91.2,243.8
416,View_005,62,218.4,154.0,40.7,100.8
417,View_005,66,377.6,183.7,90.2,243.5
417,View_005,62,220.1,154.4,40.4,101.4
418,View_005,66,381.1,183.8,88.8,243.4
418,View_005,62,221.7,155.3,40.1,101.5
419,View_005,66,382.3,182.2,88.5,245.2
419,View_005,62,222.9,155.7,40.5,102.5
420,View_005,66,378.9,181.2,89.1,246.3
420,View_005,62,225.6,155.4,41.4,103.4
421,View_005,66,376.2,180.6,89.9,246.8
421,View_005,62,227.5,155.0,42.6,106.3
422,View_005,66,377.9,180.6,90.5,246.6
422,View_005,62,229.8,156.6,42.7,107.1
423,View_005,66,382.0,181.2,91.3,246.0
423,View_005,62,231.8,157.4,42.6,107.7
424,View_005,66,384.9,180.6,92.5,246.9
424,View_005,62,233.6,156.6,42.8,109.0
425,View_005,66,384.8,178.3,93.8,249.4
425,View_005,62,236.2,156.7,43.0,110.0
426,View_005,66,385.0,179.0,93.8,248.7
426,View_005,62,240.3,157.7,43.0,110.0
427,View_005,66,383.9,182.2,92.4,245.6
427,View_005,62,244.9,158.3,43.2,111.1
428,View_005,66,382.3,186.0,90.4,241.6
428,View_005,62,250.2,158.9,43.3,111.2
429,View_005,66,380.5,188.3,89.3,239.3
429,View_005,62,254.2,159.2,44.3,112.9
430,View_005,66,379.8,188.4,88.8,239.1
430,View_005,62,256.8,160.9,45.1,114.2
431,View_005,66,379.5,187.9,88.5,239.6
431,View_005,62,260.7,162.6,44.6,113.1
432,View_005,66,378.7,187.7,87.7,239.8
432,View_005,62,264.7,162.2,45.0,115.5
433,View_005,66,377.6,186.8,87.1,240.6
433,View_005,62,269.0,162.5,45.0,116.0
434,View_005,66,373.4,187.2,87.1,240.2
434,View_005,62,276.9,163.7,45.5,117.2
435,View_005,66,371.1,187.2,87.1,239.4
435,View_005,62,281.2,164.5,45.5,118.2
436,View_005,66,370.0,186.1,87.2,239.5
436,View_005,62,287.0,164.6,45.6,119.3
437,View_005,66,368.9,183.8,87.9,241.1
437,View_005,62,293.7,164.1,46.1,122.2
438,View_005,66,367.3,183.7,88.3,240.9
438,View_005,62,300.0,164.8,46.0,123.1
439,View_005,66,366.9,182.3,88.9,242.0
439,View_005,62,305.8,165.3,46.2,124.6
440,View_005,66,367.4,181.6,88.9,242.4
440,View_005,62,312.1,164.9,46.7,128.1
441,View_005,66,367.5,181.0,89.0,242.9
441,View_005,62,318.7,164.7,46.3,128.8
442,View_005,66,368.9,181.2,88.6,242.8
442,View_005,62,327.7,166.8,46.9,129.0
443,View_005,66,370.7,181.7,87.7,242.0
443,View_005,62,333.1,167.9,47.5,128.9
444,View_005,66,371.0,182.3,86.5,240.1
444,View_005,62,342.3,166.6,48.0,130.2
445,View_005,66,375.7,184.4,84.4,237.5
445,View_005,62,355.6,168.4,46.9,129.3
446,View_005,66,380.5,186.7,82.3,234.7
446,View_005,62,364.1,171.0,45.5,126.1
447,View_005,66,381.1,187.7,82.6,232.7
447,View_005,62,373.1,170.0,46.7,130.1
448,View_005,66,387.9,186.8,82.3,231.0
448,View_005,62,391.6,168.8,36.5,100.3
449,View_005,66,396.4,185.8,82.1,229.8
449,View_005,62,404.8,169.6,32.0,86.4
450,View_005,66,404.4,187.3,81.7,227.8
450,View_005,62,419.9,172.0,26.6,69.2
451,View_005,66,411.3,188.7,81.6,226.0
451,View_005,62,433.7,170.8,24.6,61.5
452,View_005,66,419.3,191.2,80.8,222.6
452,View_005,62,449.9,171.2,25.0,57.9
453,View_005,66,431.2,187.7,80.2,223.4
453,View_005,62,464.0,171.5,25.7,57.0
454,View_005,66,443.3,184.2,79.9,225.9
455,View_005,66,459.5,180.7,80.9,226.5
456,View_005,66,467.6,181.1,81.5,224.8
457,View_005,66,473.4,178.2,82.1,225.9
458,View_005,66,493.9,177.4,81.8,226.0
459,View_005,66,510.2,178.0,81.1,225.4
460,View_005,66,520.2,179.5,80.9,223.5
461,View_005,66,533.1,179.7,81.5,222.3
462,View_005,66,549.2,180.2,78.8,216.4
463,View_005,66,558.3,180.0,77.9,215.2
463,View_005,72,607.6,182.9,41.7,143.1
464,View_005,66,569.5,182.6,78.6,211.6
464,View_005,73,673.1,190.6,46.9,159.0
465,View_005,66,575.7,182.5,79.2,209.8
465,View_005,73,671.2,183.8,48.8,166.5
466,View_005,66,591.5,180.8,79.4,209.9
466,View_005,73,667.7,182.4,52.1,169.2
467,View_005,66,605.3,178.7,79.4,212.0
467,View_005,73,660.3,181.6,52.5,170.2
468,View_005,66,624.1,180.4,80.3,210.4
468,View_005,73,669.4,181.7,50.4,164.8
469,View_005,66,635.0,180.9,80.8,209.4
470,View_005,66,649.0,179.8,71.0,207.0
470,View_005,72,622.0,180.3,51.2,173.4
471,View_005,72,610.2,180.0,53.4,175.5
471,View_005,73,664.8,180.0,55.2,201.2
472,View_005,72,595.7,180.4,56.0,176.2
472,View_005,73,668.8,191.6,51.2,194.2
473,View_005,72,586.5,180.9,57.9,175.7
473,View_005,73,672.9,205.3,47.1,179.6
474,View_005,72,576.1,180.4,57.4,174.7
475,View_005,72,564.9,178.4,58.9,179.4
476,View_005,72,546.4,179.7,59.8,178.1
477,View_005,72,534.1,180.6,61.2,179.2
478,View_005,72,525.7,180.6,61.3,179.5
479,View_005,72,513.8,178.6,61.5,182.5
480,View_005,72,495.5,178.3,62.9,182.6
481,View_005,72,479.2,179.6,65.2,182.1
482,View_005,72,469.0,179.6,66.4,182.2
483,View_005,72,459.8,179.6,64.8,181.2
484,View_005,72,444.7,179.3,64.8,183.7
485,View_005,72,426.6,178.3,65.9,184.7
486,View_005,72,415.8,179.6,67.7,185.2
487,View_005,72,405.1,179.7,67.5,185.6
488,View_005,72,394.2,178.1,66.2,187.8
489,View_005,72,371.9,178.5,67.3,187.5
490,View_005,72,357.2,177.7,69.9,189.0
491,View_005,72,349.0,178.1,71.5,188.9
492,View_005,72,338.3,178.0,69.6,187.3
493,View_005,72,325.0,176.6,69.3,190.5
494,View_005,72,305.6,176.9,70.3,192.0
495,View_005,72,294.6,177.3,72.0,195.2
496,View_005,72,287.8,176.5,72.5,197.5
497,View_005,72,275.6,177.1,70.3,196.9
498,View_005,72,262.3,176.1,70.3,198.3
499,View_005,72,245.7,176.0,72.0,199.7
500,View_005,72,236.5,176.8,74.0,202.1
501,View_005,72,228.4,176.8,74.1,202.9
502,View_005,72,212.3,176.3,74.0,207.0
503,View_005,72,198.3,176.9,74.7,211.9
504,View_005,72,184.5,177.9,76.0,213.7
505,View_005,72,173.4,178.0,78.1,217.8
506,View_005,72,157.9,177.7,78.5,219.2
507,View_005,72,141.1,175.7,78.7,221.4
508,View_005,72,125.3,176.5,79.9,220.9
509,View_005,72,113.8,177.0,82.3,221.2
510,View_005,72,104.6,174.6,84.4,224.2
511,View_005,72,80.4,173.3,84.3,225.8
512,View_005,72,65.7,173.1,84.2,230.1
513,View_005,72,46.8,173.7,86.6,231.2
514,View_005,72,36.4,174.5,89.2,234.0
515,View_005,72,16.3,174.3,90.8,235.7
516,View_005,72,0.0,177.9,86.5,231.7
517,View_005,72,0.0,176.2,75.0,234.1
518,View_005,72,0.0,176.8,70.1,233.6
519,View_005,72,0.0,177.5,62.8,232.0
519,View_005,77,669.9,165.4,48.9,179.1
520,View_005,77,669.3,163.8,49.2,180.1
521,View_005,77,658.8,160.8,49.9,182.9
522,View_005,77,639.9,160.7,51.2,183.1
523,View_005,77,626.1,162.2,53.0,181.6
524,View_005,77,618.8,162.7,54.7,180.4
524,View_005,78,690.4,172.8,23.2,126.1
525,View_005,77,605.0,160.3,55.6,182.6
525,View_005,78,684.9,170.8,24.0,128.1
526,View_005,77,591.6,159.7,55.4,183.2
526,View_005,78,682.5,169.6,24.9,129.0
527,View_005,77,568.3,160.1,56.8,181.0
527,View_005,78,672.0,168.6,25.5,129.9
528,View_005,77,555.8,160.5,58.9,179.3
528,View_005,78,656.5,167.8,27.3,130.3
529,View_005,77,545.7,160.4,60.3,179.4
529,View_005,78,643.5,168.5,29.6,129.4
530,View_005,77,534.5,156.3,60.3,181.9
530,View_005,78,634.2,168.2,31.4,129.4
531,View_005,77,518.0,155.6,59.6,181.3
531,View_005,78,621.9,167.4,31.7,127.9
532,View_005,77,499.9,156.8,61.6,180.7
532,View_005,78,608.5,165.9,32.9,128.3
533,View_005,77,488.6,157.6,64.1,179.3
533,View_005,78,592.5,166.6,35.2,127.2
534,View_005,77,481.0,156.9,65.9,179.0
534,View_005,78,583.7,166.6,37.7,126.5
535,View_005,77,469.3,154.6,64.3,179.1
535,View_005,78,573.3,166.0,38.2,124.3
536,View_005,77,454.8,154.8,62.5,178.4
536,View_005,78,562.2,165.8,38.0,122.7
537,View_005,77,434.4,154.7,64.4,177.9
537,View_005,78,547.9,165.5,39.1,122.0
538,View_005,77,423.9,153.7,66.6,177.6
538,View_005,78,538.5,165.0,41.2,123.4
539,View_005,77,415.3,153.4,67.5,177.5
539,View_005,78,531.7,164.5,42.4,123.0
540,View_005,77,405.2,149.9,66.3,178.4
540,View_005,78,524.0,162.8,42.3,123.6
541,View_005,77,390.4,150.8,64.0,176.4
541,View_005,78,511.7,163.1,41.0,121.4
542,View_005,77,373.4,150.9,65.5,176.8
542,View_005,78,497.8,162.9,42.1,120.1
543,View_005,77,363.1,151.4,67.2,175.0
543,View_005,78,487.7,161.9,44.3,119.8
544,View_005,77,355.2,150.5,68.1,175.8
544,View_005,78,480.6,163.3,44.6,117.8
545,View_005,77,343.2,147.2,66.2,177.1
545,View_005,78,469.1,161.2,43.6,117.7
546,View_005,77,328.4,145.8,64.7,177.4
546,View_005,78,458.7,161.7,42.5,116.0
547,View_005,77,309.7,147.5,65.4,174.2
547,View_005,78,447.0,160.8,43.4,116.0
548,View_005,77,300.1,148.2,67.1,173.1
548,View_005,78,438.8,159.7,44.7,117.7
549,View_005,77,290.7,145.8,66.7,172.6
549,View_005,78,429.2,158.2,43.4,116.5
550,View_005,77,277.4,144.2,65.1,173.0
550,View_005,78,421.7,156.5,43.1,117.2
551,View_005,77,260.6,144.1,64.6,172.5
551,View_005,78,409.3,156.8,44.3,116.5
552,View_005,77,245.3,143.6,66.7,173.2
552,View_005,78,401.5,156.5,46.2,116.3
553,View_005,77,236.4,145.6,68.1,171.3
553,View_005,78,395.0,154.2,47.6,117.9
554,View_005,77,226.9,142.9,69.0,174.3
554,View_005,78,384.0,153.6,47.6,117.5
555,View_005,77,210.2,141.9,66.7,175.8
555,View_005,78,373.0,153.7,47.3,116.6
556,View_005,77,193.3,141.8,66.6,175.7
556,View_005,78,368.3,154.6,46.2,115.1
557,View_005,77,179.3,143.3,68.1,174.0
557,View_005,78,365.6,151.6,46.3,118.0
558,View_005,77,171.2,144.6,69.0,172.1
558,View_005,78,364.4,150.0,45.9,119.5
559,View_005,77,158.1,143.6,67.7,172.1
559,View_005,78,364.4,150.0,45.0,119.7
560,View_005,77,140.9,142.6,66.6,173.7
560,View_005,78,363.7,150.8,44.1,119.6
561,View_005,77,124.1,145.2,67.0,170.8
561,View_005,78,364.1,152.1,42.6,117.8
562,View_005,77,113.8,146.7,68.9,169.6
562,View_005,78,362.1,153.4,42.1,116.5
563,View_005,77,105.1,147.8,69.3,169.4
563,View_005,78,367.7,154.2,40.8,115.8
564,View_005,77,93.6,147.1,67.7,169.3
564,View_005,78,371.4,154.0,40.5,115.8
565,View_005,77,74.9,145.7,67.4,171.6
565,View_005,78,371.7,154.6,40.4,115.9
566,View_005,77,56.0,144.8,69.6,172.0
566,View_005,78,370.1,155.2,40.0,115.6
567,View_005,77,45.7,149.1,70.8,168.7
567,View_005,78,369.3,154.7,40.2,116.9
568,View_005,77,35.9,144.9,72.0,172.2
568,View_005,78,369.0,154.1,40.1,117.4
569,View_005,77,11.9,140.4,72.4,176.4
569,View_005,78,367.8,154.3,40.6,119.5
570,View_005,77,0.0,140.1,69.8,176.9
570,View_005,78,367.4,154.7,41.1,120.8
571,View_005,77,0.0,139.8,64.6,177.9
571,View_005,78,367.4,154.7,41.4,121.3
572,View_005,77,0.0,148.3,59.9,168.2
572,View_005,78,368.7,154.9,41.2,120.8
573,View_005,78,375.9,155.7,41.9,120.4
574,View_005,78,380.5,156.3,43.2,120.3
575,View_005,78,382.4,156.2,44.5,121.6
576,View_005,78,387.7,155.9,44.9,121.6
577,View_005,78,399.8,156.5,44.2,122.2
578,View_005,78,409.9,161.7,42.3,117.8
579,View_005,78,418.2,160.0,44.3,120.1
580,View_005,78,424.5,160.0,45.5,120.8
581,View_005,78,439.0,159.1,45.1,122.1
582,View_005,78,449.0,159.1,44.6,122.1
583,View_005,78,461.2,160.2,46.5,121.7
584,View_005,78,467.8,160.3,48.2,122.0
585,View_005,78,480.1,159.5,48.4,123.3
586,View_005,78,496.8,159.8,48.0,124.0
587,View_005,78,509.2,161.6,49.4,123.3
588,View_005,78,517.8,163.5,51.0,122.5
589,View_005,78,530.5,163.7,50.4,122.2
590,View_005,78,544.1,163.3,49.7,123.1
591,View_005,78,557.5,165.3,50.5,121.5
592,View_005,78,564.8,166.7,51.8,121.1
593,View_005,78,579.2,165.4,52.0,122.0
594,View_005,78,595.8,164.7,52.2,123.7
594,View_005,80,690.5,173.6,23.9,137.9
595,View_005,78,608.5,165.7,54.4,125.4
595,View_005,80,685.0,172.7,24.6,139.2
596,View_005,78,615.4,167.2,55.1,124.5
596,View_005,80,679.1,172.9,25.6,139.9
597,View_005,78,629.2,169.1,52.4,120.0
597,View_005,80,669.0,169.5,26.8,142.0
598,View_005,78,634.0,168.0,60.2,136.3
599,View_005,78,630.6,170.4,63.0,139.8
600,View_005,78,655.5,170.2,59.1,131.7
600,View_005,80,634.9,169.9,29.1,141.9
601,View_005,80,621.7,169.2,29.9,139.9
602,View_005,80,608.5,168.9,32.3,142.2
603,View_005,80,593.1,168.7,35.2,143.0
604,View_005,80,583.6,166.8,37.1,145.0
605,View_005,80,571.5,167.1,37.1,144.2
606,View_005,80,557.1,167.1,38.3,145.2
607,View_005,80,541.5,168.6,40.8,143.7
608,View_005,80,532.7,166.4,44.0,146.7
609,View_005,80,522.4,165.1,44.6,147.7
610,View_005,80,510.2,163.8,45.0,148.6
611,View_005,80,494.0,164.6,46.9,147.5
612,View_005,80,479.0,166.5,50.1,145.4
613,View_005,80,468.7,166.5,53.1,145.3
614,View_005,80,457.0,164.2,54.3,147.2
615,View_005,80,440.4,162.7,53.8,148.1
616,View_005,80,421.4,162.7,55.4,147.9
617,View_005,80,410.4,163.2,57.0,147.2
618,View_005,80,401.1,161.6,57.6,147.8
619,View_005,80,389.7,158.2,56.1,149.7
620,View_005,80,370.2,159.0,56.8,149.3
621,View_005,80,357.1,160.6,58.7,148.8
622,View_005,80,348.5,159.8,61.0,150.6
623,View_005,80,336.7,157.3,60.6,153.2
624,View_005,80,320.4,156.6,59.8,154.0
625,View_005,80,304.8,157.1,60.5,154.0
626,View_005,80,293.9,156.3,62.5,155.3
627,View_005,80,285.6,155.8,62.2,154.8
628,View_005,80,271.8,153.7,60.6,156.8
629,View_005,80,256.4,154.7,60.2,156.0
630,View_005,80,244.3,156.5,61.0,153.9
631,View_005,80,235.3,154.9,61.9,156.1
632,View_005,80,224.8,154.2,59.9,155.7
633,View_005,80,211.6,154.2,58.5,156.4
634,View_005,80,193.9,154.7,60.4,156.5
635,View_005,80,184.9,154.6,62.3,157.7
636,View_005,80,175.7,154.4,61.6,157.6
637,View_005,80,161.9,153.4,60.6,159.9
638,View_005,80,149.3,154.1,60.4,160.1
639,View_005,80,137.0,153.9,62.3,162.1
640,View_005,80,129.8,153.2,63.0,163.1
641,View_005,80,119.0,152.7,61.7,163.9
642,View_005,80,104.1,153.4,60.7,163.8
643,View_005,80,86.9,153.9,62.9,164.5
644,View_005,80,78.3,155.9,64.8,164.2
644,View_005,86,698.1,173.4,21.9,129.1
645,View_005,80,68.6,153.7,65.3,165.8
645,View_005,86,687.6,169.9,24.9,130.2
646,View_005,80,56.5,152.0,65.3,169.9
646,View_005,86,675.0,168.8,26.3,130.9
647,View_005,80,40.6,151.8,66.7,173.3
647,View_005,86,663.6,168.5,27.7,129.8
648,View_005,80,29.8,153.3,67.7,173.7
648,View_005,86,655.0,167.0,28.3,127.1
649,View_005,80,22.5,153.7,68.7,175.9
649,View_005,86,645.2,165.4,28.8,126.7
650,View_005,80,6.4,152.4,67.8,178.3
650,View_005,86,626.4,165.7,30.6,126.1
651,View_005,80,0.0,150.9,62.6,181.1
651,View_005,86,612.9,167.7,32.8,123.6
652,View_005,80,0.0,153.6,56.0,180.4
652,View_005,86,603.5,166.7,34.8,123.2
652,View_005,88,663.6,193.2,55.3,162.4
653,View_005,80,0.0,160.1,52.0,173.5
653,View_005,86,593.1,164.6,35.5,123.0
653,View_005,88,657.8,189.6,55.8,164.3
654,View_005,80,0.0,169.4,46.5,163.4
654,View_005,86,581.1,164.0,36.0,122.7
654,View_005,88,636.4,187.4,56.8,165.8
655,View_005,86,565.7,164.3,37.6,122.0
655,View_005,88,618.8,188.7,57.7,164.4
656,View_005,86,553.7,164.8,40.1,120.6
656,View_005,88,604.1,185.4,59.2,166.1
657,View_005,86,545.1,163.2,41.8,120.9
657,View_005,88,591.3,183.4,58.1,164.8
658,View_005,86,533.4,159.7,41.8,122.5
658,View_005,88,568.6,184.0,58.4,164.1
659,View_005,86,522.1,158.9,41.9,122.1
659,View_005,88,553.6,184.6,59.1,161.7
660,View_005,86,507.3,159.8,43.0,119.8
660,View_005,88,542.2,183.6,60.3,162.7
661,View_005,86,494.7,161.1,42.8,117.3
661,View_005,88,528.0,180.8,58.4,160.1
662,View_005,86,486.9,159.4,43.0,118.4
662,View_005,88,509.1,180.6,58.0,156.6
663,View_005,86,480.3,158.5,42.5,119.4
663,View_005,88,494.5,183.0,59.1,153.5
664,View_005,86,467.0,160.1,41.8,115.4
664,View_005,88,483.2,180.1,60.5,154.2
665,View_005,86,453.2,161.0,42.3,112.5
665,View_005,88,473.6,180.5,57.8,149.4
666,View_005,86,441.1,167.6,41.4,106.5
666,View_005,88,462.1,179.0,57.1,149.6
667,View_005,86,432.5,161.2,43.5,114.1
667,View_005,88,445.5,179.9,57.6,148.1
668,View_005,88,435.7,176.5,59.4,151.4
669,View_005,88,422.9,172.8,57.4,149.0
670,View_005,88,411.1,171.1,56.5,147.5
670,View_005,86,396.9,168.9,41.0,104.9
671,View_005,88,397.5,172.0,56.5,144.6
671,View_005,86,386.8,161.5,45.2,116.5
672,View_005,88,389.1,171.2,57.1,143.9
673,View_005,88,382.1,171.1,55.7,140.4
674,View_005,88,376.9,168.5,53.8,138.3
674,View_005,86,358.8,156.1,45.0,117.4
675,View_005,88,368.6,168.7,52.5,137.3
675,View_005,86,344.4,157.7,45.3,117.4
676,View_005,88,360.2,169.8,51.9,136.3
676,View_005,86,335.6,157.6,45.2,118.5
677,View_005,88,355.8,173.0,50.3,132.3
677,View_005,86,331.7,155.1,45.4,121.7
678,View_005,88,349.2,170.1,49.1,131.9
678,View_005,86,326.8,154.2,44.5,122.4
679,View_005,88,340.8,168.9,48.8,132.1
679,View_005,86,317.0,154.3,44.8,124.1
679,View_005,93,4.7,169.8,21.2,135.9
680,View_005,88,329.8,166.5,49.7,133.4
680,View_005,86,304.0,155.5,45.2,124.2
680,View_005,93,12.2,156.7,23.8,149.4
681,View_005,88,324.8,166.8,49.1,132.0
681,View_005,86,297.2,156.4,44.8,124.3
681,View_005,93,15.5,155.8,24.8,149.6
682,View_005,88,320.7,164.3,48.7,132.2
682,View_005,86,292.0,155.9,43.7,124.1
682,View_005,93,17.7,155.0,25.4,146.7
683,View_005,88,315.9,162.6,48.1,131.5
683,View_005,86,279.7,153.5,44.6,127.1
683,View_005,93,26.8,155.9,25.6,142.3
684,View_005,88,312.1,162.8,47.4,130.3
684,View_005,86,267.0,154.7,45.9,126.7
684,View_005,93,32.6,156.9,26.5,140.9
685,View_005,88,309.9,163.4,47.1,130.3
685,View_005,86,259.4,156.6,47.2,125.2
685,View_005,93,37.9,158.0,27.1,138.4
685,View_005,95,8.2,144.9,55.8,210.9
686,View_005,88,307.6,163.1,46.1,128.7
686,View_005,86,251.3,156.8,49.2,127.6
686,View_005,93,45.4,152.8,28.6,143.1
686,View_005,95,10.8,144.9,56.4,211.6
687,View_005,88,306.3,162.4,45.0,126.3
687,View_005,86,243.7,154.7,49.9,130.6
687,View_005,95,15.1,143.2,56.8,211.2
688,View_005,88,304.7,162.0,44.4,124.8
688,View_005,86,231.4,153.9,50.8,132.5
688,View_005,95,37.0,140.2,57.5,213.2
689,View_005,88,303.3,162.9,43.7,122.7
689,View_005,86,219.9,155.2,51.3,131.9
689,View_005,95,57.3,142.6,58.6,210.5
690,View_005,88,301.2,163.3,43.3,121.4
690,View_005,86,209.7,156.0,53.0,134.0
690,View_005,95,67.0,145.4,60.1,206.7
690,View_005,93,57.7,156.9,26.6,131.7
691,View_005,88,297.5,162.3,42.9,120.3
691,View_005,86,199.6,153.9,53.3,137.3
691,View_005,95,77.5,144.6,61.4,206.4
691,View_005,93,65.5,157.0,27.4,128.5
692,View_005,88,295.3,162.1,42.0,118.1
692,View_005,86,189.3,152.3,52.7,139.3
692,View_005,95,94.2,143.5,60.4,204.2
692,View_005,93,69.4,155.6,28.5,126.8
692,View_005,99,664.1,185.0,52.5,235.6
693,View_005,88,294.2,162.1,41.1,116.1
693,View_005,86,176.2,152.9,52.8,139.1
693,View_005,95,112.4,143.7,59.8,203.1
693,View_005,93,71.7,155.0,29.8,126.6
693,View_005,99,643.5,186.4,53.5,235.0
694,View_005,88,293.0,161.5,40.5,115.7
694,View_005,86,170.8,154.4,52.2,137.9
694,View_005,95,131.6,144.4,62.2,201.2
694,View_005,93,73.1,155.4,30.8,125.4
694,View_005,99,626.1,188.0,54.7,233.6
695,View_005,88,292.9,160.2,39.9,115.9
695,View_005,95,139.8,146.6,64.6,197.7
695,View_005,93,74.0,155.5,31.6,124.5
695,View_005,99,605.9,184.8,56.6,237.7
696,View_005,88,293.7,160.1,39.2,115.4
696,View_005,95,145.8,146.7,66.7,197.5
696,View_005,93,74.6,155.5,32.2,122.4
696,View_005,99,577.3,184.8,59.2,241.9
697,View_005,88,295.9,160.9,38.5,114.2
697,View_005,95,164.6,147.2,65.5,196.4
697,View_005,93,75.3,154.6,32.7,120.6
697,View_005,99,545.5,187.6,62.6,244.3
697,View_005,86,136.7,153.5,53.4,142.8
698,View_005,88,298.6,161.7,38.8,116.0
698,View_005,95,182.2,145.6,65.1,197.6
698,View_005,93,75.9,154.5,33.3,119.6
698,View_005,99,520.8,185.4,64.5,247.7
698,View_005,86,130.2,153.4,54.5,144.3
699,View_005,88,303.3,163.5,38.4,115.0
699,View_005,95,200.9,148.1,67.0,194.8
699,View_005,93,78.6,156.1,33.4,117.4
699,View_005,99,483.0,184.7,67.3,248.6
699,View_005,86,123.7,154.0,54.9,145.1
700,View_005,88,307.7,164.4,38.6,115.3
700,View_005,95,210.2,150.1,69.0,192.9
700,View_005,93,81.0,156.0,34.0,117.6
700,View_005,99,455.5,187.8,71.2,247.0
